연도,월,행정구역구분명,행정구역명,총 인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,총 인구수 (남),0~9세 (남),10~19세 (남),20~29세 (남),30~39세 (남),40~49세 (남),50~59세 (남),60~69세 (남),70~79세 (남),80~89세 (남),90~99세 (남),100세 이상 (남),총 인구수 (여),0~9세 (여),10~19세 (여),20~29세 (여),30~39세 (여),40~49세 (여),50~59세 (여),60~69세 (여),70~79세 (여),80~89세 (여),90~99세 (여),100세 이상 (여)
2022,12,읍면동,경기도 용인시 수지구 상현3동,27676,2433,3305,3887,4023,5157,4284,2420,1418,662,85,2,13363,1207,1704,1821,1921,2487,2123,1132,627,318,23,0,14313,1226,1601,2066,2102,2670,2161,1288,791,344,62,2
2022,12,읍면동,경기도 용인시 수지구 성복동,54534,5058,6913,5660,5497,10439,8661,5843,4417,1817,225,4,26318,2590,3416,2893,2400,4844,4389,2729,2039,950,68,0,28216,2468,3497,2767,3097,5595,4272,3114,2378,867,157,4
2022,12,읍면동,경기도 용인시 수지구 신봉동,40760,3537,5491,4293,4569,8045,6692,3797,2831,1328,176,1,19715,1774,2784,2182,2139,3726,3370,1806,1230,650,54,0,21045,1763,2707,2111,2430,4319,3322,1991,1601,678,122,1
2022,12,읍면동,경기도 용인시 수지구 죽전1동,28674,2117,3494,3714,3132,5167,4882,3087,1893,1058,125,5,13894,1039,1804,1894,1499,2424,2378,1507,810,496,43,0,14780,1078,1690,1820,1633,2743,2504,1580,1083,562,82,5
2022,12,읍면동,경기도 용인시 수지구 죽전2동,18165,1356,1476,2681,3141,2905,2949,1915,1081,561,96,4,9033,709,750,1408,1588,1441,1431,934,505,229,38,0,9132,647,726,1273,1553,1464,1518,981,576,332,58,4
2022,12,읍면동,경기도 용인시 수지구 죽전3동,26746,2078,3211,3995,3362,4809,4305,2606,1528,754,94,4,12929,1051,1636,2012,1592,2309,2128,1203,658,304,35,1,13817,1027,1575,1983,1770,2500,2177,1403,870,450,59,3
2022,12,읍면동,경기도 용인시 수지구 풍덕천1동,35703,2466,3425,4922,6283,5618,5529,3882,2255,1160,155,8,17865,1286,1798,2556,3385,2758,2752,1824,991,466,49,0,17838,1180,1627,2366,2898,2860,2777,2058,1264,694,106,8
2022,12,읍면동,경기도 용인시 수지구 풍덕천2동,41335,4188,5723,4822,5914,8786,6225,2773,1692,1075,137,0,20271,2102,2932,2406,2793,4257,3242,1389,685,421,44,0,21064,2086,2791,2416,3121,4529,2983,1384,1007,654,93,0
2022,12,구,경기도 용인시 처인구 ,259872,18586,25207,33735,32410,43050,44422,35596,17099,8460,1272,35,133444,9572,13029,18423,17434,22577,23017,17982,7961,3170,274,5,126428,9014,12178,15312,14976,20473,21405,17614,9138,5290,998,30
2022,12,읍면동,경기도 용인시 처인구 남사읍,23714,2890,2355,1642,3698,4564,3042,3065,1668,687,100,3,11979,1484,1158,884,1838,2428,1564,1496,841,267,18,1,11735,1406,1197,758,1860,2136,1478,1569,827,420,82,2
2022,12,읍면동,경기도 용인시 처인구 동부동,13202,634,1081,1728,1431,1898,2587,2246,1076,434,82,5,6830,335,569,958,813,1008,1301,1145,510,163,27,1,6372,299,512,770,618,890,1286,1101,566,271,55,4
2022,12,읍면동,경기도 용인시 처인구 모현읍,26760,1696,2386,3293,2917,4472,4849,4117,1974,916,137,3,14001,897,1248,1810,1559,2386,2614,2147,951,364,25,0,12759,799,1138,1483,1358,2086,2235,1970,1023,552,112,3
2022,12,읍면동,경기도 용인시 처인구 백암면,8411,223,524,803,714,968,1486,1950,965,684,92,2,4597,123,300,505,423,601,865,1028,484,248,19,1,3814,100,224,298,291,367,621,922,481,436,73,1
2022,12,읍면동,경기도 용인시 처인구 삼가동,12541,936,1236,1819,1570,2021,2326,1519,706,356,52,0,6171,487,633,940,796,961,1136,739,327,137,15,0,6370,449,603,879,774,1060,1190,780,379,219,37,0
2022,12,읍면동,경기도 용인시 처인구 양지면,20016,1117,2220,2407,2464,3090,3526,3113,1262,688,124,5,10699,602,1228,1358,1440,1689,1857,1630,624,248,22,1,9317,515,992,1049,1024,1401,1669,1483,638,440,102,4
2022,12,읍면동,경기도 용인시 처인구 역북동,31896,3265,3225,5308,5303,5713,4273,2829,1355,555,69,1,16108,1678,1614,2772,2718,2957,2098,1410,615,230,15,1,15788,1587,1611,2536,2585,2756,2175,1419,740,325,54,0
2022,12,읍면동,경기도 용인시 처인구 원삼면,8047,308,531,688,656,983,1532,1812,952,510,73,2,4182,150,264,404,373,536,821,924,500,194,16,0,3865,158,267,284,283,447,711,888,452,316,57,2
2022,12,읍면동,경기도 용인시 처인구 유림동,36110,2810,4130,4792,4336,6552,6560,3962,1916,923,126,3,18255,1427,2107,2615,2233,3302,3371,1980,825,360,35,0,17855,1383,2023,2177,2103,3250,3189,1982,1091,563,91,3
2022,12,읍면동,경기도 용인시 처인구 이동읍,20509,1324,1769,2129,2331,3223,3801,3347,1565,871,144,5,10534,663,923,1199,1328,1754,1979,1671,698,292,27,0,9975,661,846,930,1003,1469,1822,1676,867,579,117,5
2022,12,읍면동,경기도 용인시 처인구 중앙동,25047,1428,2077,4299,3271,3761,4284,3393,1620,781,128,5,12714,719,1052,2290,1831,1977,2152,1671,703,288,31,0,12333,709,1025,2009,1440,1784,2132,1722,917,493,97,5
2022,12,읍면동,경기도 용인시 처인구 포곡읍,33619,1955,3673,4827,3719,5805,6156,4243,2040,1055,145,1,17374,1007,1933,2688,2082,2978,3259,2141,883,379,24,0,16245,948,1740,2139,1637,2827,2897,2102,1157,676,121,1
2022,12,시군,경기도 의왕시 ,160464,11990,13783,21196,22349,23523,28554,24061,9510,4690,785,23,79541,6149,7127,11112,11424,11811,13660,11801,4563,1713,179,2,80923,5841,6656,10084,10925,11712,14894,12260,4947,2977,606,21
2022,12,읍면동,경기도 의왕시 고천동,13929,879,889,1950,2830,1634,1893,2248,1035,461,107,3,7072,469,483,1003,1530,862,924,1075,516,184,26,0,6857,410,406,947,1300,772,969,1173,519,277,81,3
2022,12,읍면동,경기도 의왕시 내손1동,20366,1335,1847,3036,2318,2876,3981,3162,1101,588,117,5,9956,685,967,1557,1137,1397,1873,1579,516,214,31,0,10410,650,880,1479,1181,1479,2108,1583,585,374,86,5
2022,12,읍면동,경기도 의왕시 내손2동,21937,2080,2034,2766,3228,3382,3876,2891,1012,570,95,3,10733,1071,1043,1429,1569,1689,1813,1434,465,202,18,0,11204,1009,991,1337,1659,1693,2063,1457,547,368,77,3
2022,12,읍면동,경기도 의왕시 부곡동,28017,1989,2231,3646,3927,4141,4847,4030,1959,1105,139,3,14161,1018,1180,1969,2079,2205,2415,1981,875,399,38,2,13856,971,1051,1677,1848,1936,2432,2049,1084,706,101,1
2022,12,읍면동,경기도 의왕시 오전동,38735,2719,3727,4935,4803,5867,7027,6114,2370,1014,155,4,19247,1347,1949,2631,2433,2883,3388,3011,1176,398,31,0,19488,1372,1778,2304,2370,2984,3639,3103,1194,616,124,4
2022,12,읍면동,경기도 의왕시 청계동,37480,2988,3055,4863,5243,5623,6930,5616,2033,952,172,5,18372,1559,1505,2523,2676,2775,3247,2721,1015,316,35,0,19108,1429,1550,2340,2567,2848,3683,2895,1018,636,137,5
2022,12,시군,경기도 의정부시 ,463789,31553,41065,62441,60432,72355,81404,64053,32121,16268,2044,53,228148,16362,21022,31446,30970,36600,39953,31014,14195,6104,472,10,235641,15191,20043,30995,29462,35755,41451,33039,17926,10164,1572,43
2022,12,읍면동,경기도 의정부시 가능동,25188,1359,1874,3238,3219,3548,4746,4054,2022,1019,105,4,12585,699,972,1707,1732,1823,2350,1995,907,382,18,0,12603,660,902,1531,1487,1725,2396,2059,1115,637,87,4
2022,12,읍면동,경기도 의정부시 녹양동,20867,1157,2011,2689,2300,3213,3808,3177,1579,796,132,5,10350,614,1078,1416,1176,1614,1903,1539,683,298,29,0,10517,543,933,1273,1124,1599,1905,1638,896,498,103,5
2022,12,읍면동,경기도 의정부시 송산1동,49458,4488,4107,6261,8174,7736,8311,6185,2593,1399,199,5,24554,2314,2106,3199,4181,4005,3993,3037,1208,476,34,1,24904,2174,2001,3062,3993,3731,4318,3148,1385,923,165,4
2022,12,읍면동,경기도 의정부시 송산2동,32720,2361,3969,4409,3514,5757,6213,3373,1898,1068,151,7,16177,1221,2017,2304,1763,2803,3143,1673,811,409,31,2,16543,1140,1952,2105,1751,2954,3070,1700,1087,659,120,5
2022,12,읍면동,경기도 의정부시 송산3동,46324,5714,5510,4811,7075,9544,6441,4372,1903,829,122,3,22470,2948,2778,2372,3287,4796,3098,2051,850,260,29,1,23854,2766,2732,2439,3788,4748,3343,2321,1053,569,93,2
2022,12,읍면동,경기도 의정부시 신곡1동,40776,2297,3377,5436,4585,6021,8101,6393,2930,1461,173,2,19978,1196,1717,2801,2406,2967,3839,3143,1331,547,31,0,20798,1101,1660,2635,2179,3054,4262,3250,1599,914,142,2
2022,12,읍면동,경기도 의정부시 신곡2동,46394,2990,4651,6365,5273,6933,8714,6718,2995,1536,216,3,22460,1549,2429,3256,2612,3377,4106,3220,1303,560,48,0,23934,1441,2222,3109,2661,3556,4608,3498,1692,976,168,3
2022,12,읍면동,경기도 의정부시 의정부1동,37332,1825,1901,7062,6566,5160,5876,5212,2383,1200,145,2,19023,975,943,3258,3549,2898,3178,2654,1094,446,28,0,18309,850,958,3804,3017,2262,2698,2558,1289,754,117,2
2022,12,읍면동,경기도 의정부시 의정부2동,30327,1494,1997,5135,4449,4351,5330,4306,2128,1019,117,1,15029,784,1072,2498,2382,2259,2627,2085,907,385,30,0,15298,710,925,2637,2067,2092,2703,2221,1221,634,87,1
2022,12,읍면동,경기도 의정부시 자금동,26624,1636,2318,3729,3098,3811,5050,3879,1883,1082,135,3,13017,822,1192,1897,1595,1903,2480,1873,824,390,40,1,13607,814,1126,1832,1503,1908,2570,2006,1059,692,95,2
2022,12,읍면동,경기도 의정부시 장암동,19495,1212,1948,2140,2024,3113,3336,3013,1691,902,112,4,9332,620,993,1087,1007,1519,1599,1449,719,317,21,1,10163,592,955,1053,1017,1594,1737,1564,972,585,91,3
2022,12,읍면동,경기도 의정부시 호원1동,35231,1906,2722,4431,4107,5296,6037,5426,3577,1565,160,4,17090,998,1357,2166,2095,2710,2935,2497,1606,678,45,3,18141,908,1365,2265,2012,2586,3102,2929,1971,887,115,1
2022,12,읍면동,경기도 의정부시 호원2동,33857,2030,3141,4260,3651,5186,5947,4851,3023,1582,182,4,16316,1048,1573,2171,1860,2486,2926,2239,1293,652,67,1,17541,982,1568,2089,1791,2700,3021,2612,1730,930,115,3
2022,12,읍면동,경기도 의정부시 흥선동,19196,1084,1539,2475,2397,2686,3494,3094,1516,810,95,6,9767,574,795,1314,1325,1440,1776,1559,659,304,21,0,9429,510,744,1161,1072,1246,1718,1535,857,506,74,6
2022,12,시군,경기도 이천시 ,223151,16716,22497,30409,30476,34971,35768,29859,13894,7516,1018,27,116138,8595,11662,17456,16616,18253,18574,15407,6537,2783,250,5,107013,8121,10835,12953,13860,16718,17194,14452,7357,4733,768,22
2022,12,읍면동,경기도 이천시 관고동,9915,521,713,1373,1281,1378,1840,1694,741,340,32,2,5136,270,345,726,752,732,944,887,347,125,8,0,4779,251,368,647,529,646,896,807,394,215,24,2
2022,12,읍면동,경기도 이천시 대월면,14412,988,1136,2612,2436,2180,1970,1680,860,480,69,1,7382,501,581,1289,1322,1219,1025,849,420,162,14,0,7030,487,555,1323,1114,961,945,831,440,318,55,1
2022,12,읍면동,경기도 이천시 마장면,15911,1615,1485,2277,2883,2301,2078,1818,912,467,73,2,8667,849,712,1379,1640,1347,1141,963,441,176,18,1,7244,766,773,898,1243,954,937,855,471,291,55,1
2022,12,읍면동,경기도 이천시 모가면,4302,104,230,355,320,465,785,1032,570,394,47,0,2308,55,140,219,200,271,434,556,276,148,9,0,1994,49,90,136,120,194,351,476,294,246,38,0
2022,12,읍면동,경기도 이천시 백사면,11480,683,860,1263,1258,1599,2163,2007,974,578,92,3,5854,366,462,703,630,851,1078,1047,452,240,24,1,5626,317,398,560,628,748,1085,960,522,338,68,2
2022,12,읍면동,경기도 이천시 부발읍,36083,2689,4312,5228,4934,6465,5789,3918,1757,889,100,2,19202,1377,2229,3233,2702,3311,3104,2061,821,337,27,0,16881,1312,2083,1995,2232,3154,2685,1857,936,552,73,2
2022,12,읍면동,경기도 이천시 설성면,4625,141,205,369,349,453,777,1129,681,457,62,2,2465,66,104,227,213,277,451,609,336,167,15,0,2160,75,101,142,136,176,326,520,345,290,47,2
2022,12,읍면동,경기도 이천시 신둔면,14127,965,1030,1558,1749,1970,2717,2448,1074,543,70,3,7372,486,552,839,967,1066,1384,1325,529,208,15,1,6755,479,478,719,782,904,1333,1123,545,335,55,2
2022,12,읍면동,경기도 이천시 율면,2621,49,107,173,148,200,411,739,397,336,59,2,1363,26,56,108,97,126,218,402,182,133,15,0,1258,23,51,65,51,74,193,337,215,203,44,2
2022,12,읍면동,경기도 이천시 장호원읍,14309,810,1294,1466,1332,1962,2327,2655,1480,862,118,3,7247,421,662,835,738,1010,1221,1323,699,312,26,0,7062,389,632,631,594,952,1106,1332,781,550,92,3
2022,12,읍면동,경기도 이천시 중리동,15119,877,860,3076,2563,1872,2231,2117,989,469,62,3,8703,452,458,2139,1683,1044,1154,1085,472,197,17,2,6416,425,402,937,880,828,1077,1032,517,272,45,1
2022,12,읍면동,경기도 이천시 증포동,57292,6211,8207,7291,8341,11057,8825,4816,1620,813,108,3,28577,3174,4265,3896,3961,5385,4444,2473,691,265,23,0,28715,3037,3942,3395,4380,5672,4381,2343,929,548,85,3
2022,12,읍면동,경기도 이천시 창전동,16691,798,1393,2654,2200,2375,2781,2621,1250,546,72,1,8448,411,709,1453,1303,1213,1347,1204,591,192,25,0,8243,387,684,1201,897,1162,1434,1417,659,354,47,1
2022,12,읍면동,경기도 이천시 호법면,6264,265,665,714,682,694,1074,1185,589,342,54,0,3414,141,387,410,408,401,629,623,280,121,14,0,2850,124,278,304,274,293,445,562,309,221,40,0
2022,12,시군,경기도 파주시 ,494970,42587,51566,59133,69842,84588,79871,58400,29777,16723,2414,69,251183,21783,26313,32066,36576,43467,41564,29362,13202,6243,589,18,243787,20804,25253,27067,33266,41121,38307,29038,16575,10480,1825,51
2022,12,읍면동,경기도 파주시 광탄면,10927,386,582,1073,969,1195,2172,2420,1250,738,137,5,5964,195,308,666,589,710,1238,1340,622,267,27,2,4963,191,274,407,380,485,934,1080,628,471,110,3
2022,12,읍면동,경기도 파주시 교하동,65669,7675,7121,7368,11842,11756,9647,5876,2731,1407,242,4,33123,3952,3658,3764,5997,5958,5010,3000,1211,528,45,0,32546,3723,3463,3604,5845,5798,4637,2876,1520,879,197,4
2022,12,읍면동,경기도 파주시 금촌1동,22349,927,1428,3380,2975,3120,4168,3491,1771,937,147,5,12014,490,740,1932,1796,1717,2358,1822,777,342,37,3,10335,437,688,1448,1179,1403,1810,1669,994,595,110,2
2022,12,읍면동,경기도 파주시 금촌2동,32065,2660,4080,3924,4014,5619,5424,3371,1782,1048,142,1,15679,1375,2119,2018,2012,2660,2764,1582,741,383,25,0,16386,1285,1961,1906,2002,2959,2660,1789,1041,665,117,1
2022,12,읍면동,경기도 파주시 금촌3동,26597,1911,2588,3549,3384,4084,4811,3457,1751,922,138,2,13561,957,1370,1965,1800,2119,2438,1716,806,357,33,0,13036,954,1218,1584,1584,1965,2373,1741,945,565,105,2
2022,12,읍면동,경기도 파주시 문산읍,47875,4202,4955,5410,7082,7634,6981,5934,3357,2072,240,8,24697,2114,2537,3135,3913,4147,3658,2913,1472,726,80,2,23178,2088,2418,2275,3169,3487,3323,3021,1885,1346,160,6
2022,12,읍면동,경기도 파주시 법원읍,10234,282,595,1233,890,1011,1964,2221,1199,727,111,1,5459,153,313,760,525,575,1077,1194,565,266,31,0,4775,129,282,473,365,436,887,1027,634,461,80,1
2022,12,읍면동,경기도 파주시 운정1동,52810,4684,6367,6528,7486,9933,8514,5352,2463,1290,189,4,25964,2362,3202,3246,3790,4889,4210,2633,1078,505,49,0,26846,2322,3165,3282,3696,5044,4304,2719,1385,785,140,4
2022,12,읍면동,경기도 파주시 운정2동,62253,7779,8154,6171,10103,12764,8388,4856,2576,1280,175,7,30318,3989,4087,3007,4843,6414,4194,2234,1028,473,46,3,31935,3790,4067,3164,5260,6350,4194,2622,1548,807,129,4
2022,12,읍면동,경기도 파주시 운정3동,86445,8773,10390,10178,12605,17300,13468,7825,3731,1934,233,8,42096,4472,5281,5027,6101,8520,6645,3682,1553,749,64,2,44349,4301,5109,5151,6504,8780,6823,4143,2178,1185,169,6
2022,12,읍면동,경기도 파주시 월롱면,9526,130,226,2776,1658,1046,1352,1303,620,345,70,0,6422,69,126,2097,1313,770,875,728,305,124,15,0,3104,61,100,679,345,276,477,575,315,221,55,0
2022,12,읍면동,경기도 파주시 장단면,718,26,44,53,61,72,144,125,116,68,9,0,378,14,17,33,29,46,83,69,49,33,5,0,340,12,27,20,32,26,61,56,67,35,4,0
2022,12,읍면동,경기도 파주시 적성면,7250,510,479,840,887,749,1093,1318,842,460,67,5,3947,267,267,571,516,419,589,729,386,186,16,1,3303,243,212,269,371,330,504,589,456,274,51,4
2022,12,읍면동,경기도 파주시 조리읍,29127,1455,2596,3332,2757,4191,5713,5019,2438,1441,180,5,14799,746,1276,1837,1493,2164,2964,2578,1127,570,43,1,14328,709,1320,1495,1264,2027,2749,2441,1311,871,137,4
2022,12,읍면동,경기도 파주시 탄현면,13297,543,926,1423,1427,1981,2632,2312,1184,736,127,6,7298,287,488,841,874,1143,1535,1256,570,278,26,0,5999,256,438,582,553,838,1097,1056,614,458,101,6
2022,12,읍면동,경기도 파주시 파주읍,14063,567,878,1483,1482,1835,2684,2645,1427,919,138,5,7472,294,439,897,849,1050,1517,1420,659,310,34,3,6591,273,439,586,633,785,1167,1225,768,609,104,2
2022,12,읍면동,경기도 파주시 파평면,3765,77,157,412,220,298,716,875,539,399,69,3,1992,47,85,270,136,166,409,466,253,146,13,1,1773,30,72,142,84,132,307,409,286,253,56,2
2022,12,시군,경기도 평택시 ,577335,49319,55330,77945,88871,99783,94111,64233,29574,16008,2108,53,302598,25048,28376,43925,49580,53705,49884,32558,13202,5826,485,9,274737,24271,26954,34020,39291,46078,44227,31675,16372,10182,1623,44
2022,12,읍면동,경기도 평택시 고덕동,28409,4264,2114,4616,7427,4735,3120,1425,494,171,41,2,15114,2092,1041,2645,4079,2627,1593,727,246,50,13,1,13295,2172,1073,1971,3348,2108,1527,698,248,121,28,1
2022,12,읍면동,경기도 평택시 고덕면,13289,1025,870,1836,2151,1946,2296,1729,877,491,67,1,7101,501,443,1108,1268,1127,1170,857,434,180,13,0,6188,524,427,728,883,819,1126,872,443,311,54,1
2022,12,읍면동,경기도 평택시 동삭동,37705,5396,3741,4440,8546,7459,4601,2399,770,304,48,1,19638,2779,1872,2402,4505,4108,2346,1153,365,98,10,0,18067,2617,1869,2038,4041,3351,2255,1246,405,206,38,1
2022,12,읍면동,경기도 평택시 비전1동,51920,5149,6426,6450,7572,10167,8323,4700,2015,988,130,0,26109,2647,3317,3429,3801,5022,4265,2355,885,362,26,0,25811,2502,3109,3021,3771,5145,4058,2345,1130,626,104,0
2022,12,읍면동,경기도 평택시 비전2동,58138,5933,6477,7374,9035,10000,9514,5983,2409,1260,147,6,28851,3025,3350,3839,4558,4916,4617,2997,1039,475,35,0,29287,2908,3127,3535,4477,5084,4897,2986,1370,785,112,6
2022,12,읍면동,경기도 평택시 서정동,24727,1050,2161,3453,2936,3932,4820,3545,1732,976,117,5,12711,497,1127,1963,1705,2130,2513,1678,706,351,40,1,12016,553,1034,1490,1231,1802,2307,1867,1026,625,77,4
2022,12,읍면동,경기도 평택시 서탄면,3583,117,176,315,340,429,662,757,478,270,38,1,2003,54,106,206,216,266,411,411,231,94,8,0,1580,63,70,109,124,163,251,346,247,176,30,1
2022,12,읍면동,경기도 평택시 세교동,33309,3067,3107,4700,5314,5359,5908,3605,1393,779,74,3,16861,1557,1555,2527,2858,2724,2937,1799,603,287,14,0,16448,1510,1552,2173,2456,2635,2971,1806,790,492,60,3
2022,12,읍면동,경기도 평택시 송북동,21964,1370,2071,2834,2578,3601,4167,3121,1370,732,113,7,11057,689,1040,1574,1334,1868,2125,1563,576,262,24,2,10907,681,1031,1260,1244,1733,2042,1558,794,470,89,5
2022,12,읍면동,경기도 평택시 송탄동,22320,2580,1989,2736,4127,4072,3488,2137,740,391,60,0,11682,1341,971,1496,2208,2247,1774,1130,355,148,12,0,10638,1239,1018,1240,1919,1825,1714,1007,385,243,48,0
2022,12,읍면동,경기도 평택시 신장1동,7166,539,483,995,1290,1191,1138,815,425,249,41,0,3775,276,249,574,712,688,619,413,155,80,9,0,3391,263,234,421,578,503,519,402,270,169,32,0
2022,12,읍면동,경기도 평택시 신장2동,5315,156,266,695,662,730,923,920,554,358,50,1,2910,81,151,434,411,445,539,468,234,135,12,0,2405,75,115,261,251,285,384,452,320,223,38,1
2022,12,읍면동,경기도 평택시 신평동,21346,834,1525,3801,2907,3061,3857,2955,1512,809,83,2,11193,440,823,2083,1753,1641,2018,1452,657,308,17,1,10153,394,702,1718,1154,1420,1839,1503,855,501,66,1
2022,12,읍면동,경기도 평택시 안중읍,43693,3350,5548,5813,5385,8209,7612,4421,2065,1128,158,4,22682,1686,2803,3163,3078,4179,4148,2266,914,407,37,1,21011,1664,2745,2650,2307,4030,3464,2155,1151,721,121,3
2022,12,읍면동,경기도 평택시 오성면,6635,279,442,661,563,865,1240,1304,713,502,65,1,3565,154,214,392,353,518,707,698,341,171,17,0,3070,125,228,269,210,347,533,606,372,331,48,1
2022,12,읍면동,경기도 평택시 용이동,25926,3059,3334,3547,4363,5425,3565,1728,602,274,29,0,13684,1625,1725,1919,2388,2840,1920,884,288,89,6,0,12242,1434,1609,1628,1975,2585,1645,844,314,185,23,0
2022,12,읍면동,경기도 평택시 원평동,13489,749,838,2123,2360,1907,2251,1782,929,493,56,1,7140,369,432,1211,1401,1048,1206,856,410,195,12,0,6349,380,406,912,959,859,1045,926,519,298,44,1
2022,12,읍면동,경기도 평택시 중앙동,44283,2463,4435,7840,5357,7069,8239,5168,2324,1235,149,4,23274,1234,2279,4643,3194,3695,4215,2556,996,427,35,0,21009,1229,2156,3197,2163,3374,4024,2612,1328,808,114,4
2022,12,읍면동,경기도 평택시 지산동,12967,550,900,2505,2311,2145,2108,1357,703,351,37,0,7283,246,451,1513,1491,1272,1181,688,297,137,7,0,5684,304,449,992,820,873,927,669,406,214,30,0
2022,12,읍면동,경기도 평택시 진위면,11395,422,761,1388,1374,1718,2048,2023,1047,539,72,3,6296,208,384,842,903,1052,1117,1071,496,209,14,0,5099,214,377,546,471,666,931,952,551,330,58,3
2022,12,읍면동,경기도 평택시 청북읍,27200,3504,3549,2315,4263,5894,3270,2487,1186,612,116,4,14531,1801,1872,1295,2237,3300,1910,1278,594,224,19,1,12669,1703,1677,1020,2026,2594,1360,1209,592,388,97,3
2022,12,읍면동,경기도 평택시 통복동,3984,104,179,604,419,471,754,769,445,211,27,1,2114,49,100,356,271,277,399,380,187,86,9,0,1870,55,79,248,148,194,355,389,258,125,18,1
2022,12,읍면동,경기도 평택시 팽성읍,28993,1604,1871,3155,3407,4216,5192,4915,2714,1704,210,5,15313,830,986,1830,1975,2342,2948,2540,1188,620,52,2,13680,774,885,1325,1432,1874,2244,2375,1526,1084,158,3
2022,12,읍면동,경기도 평택시 포승읍,24617,1603,1839,3371,3858,4640,4149,3048,1314,695,100,0,15075,786,963,2252,2682,3042,2696,1738,638,254,24,0,9542,817,876,1119,1176,1598,1453,1310,676,441,76,0
2022,12,읍면동,경기도 평택시 현덕면,4962,152,228,378,326,542,866,1140,763,486,80,1,2636,81,122,229,199,331,510,600,367,177,20,0,2326,71,106,149,127,211,356,540,396,309,60,1
2022,12,시군,경기도 포천시 ,147019,7510,11322,17270,14395,18786,28606,28068,12655,7331,1043,33,77866,3852,5913,9941,8120,10100,15690,15278,6039,2677,244,12,69153,3658,5409,7329,6275,8686,12916,12790,6616,4654,799,21
2022,12,읍면동,경기도 포천시 가산면,7459,177,350,688,579,793,1721,1880,727,475,67,2,4371,90,178,421,331,537,1065,1155,388,194,11,1,3088,87,172,267,248,256,656,725,339,281,56,1
2022,12,읍면동,경기도 포천시 관인면,2624,33,121,191,124,209,477,691,473,272,31,2,1363,14,53,124,82,127,254,375,225,103,4,2,1261,19,68,67,42,82,223,316,248,169,27,0
2022,12,읍면동,경기도 포천시 군내면,8479,513,531,858,1054,1067,1525,1689,735,440,66,1,4577,271,261,503,596,592,852,954,377,159,12,0,3902,242,270,355,458,475,673,735,358,281,54,1
2022,12,읍면동,경기도 포천시 내촌면,4473,90,144,404,335,442,1022,1187,508,295,45,1,2609,53,75,260,211,288,610,714,259,124,14,1,1864,37,69,144,124,154,412,473,249,171,31,0
2022,12,읍면동,경기도 포천시 선단동,14835,637,1052,1964,1397,2141,3345,2649,1005,560,81,4,7991,333,550,1112,793,1178,1860,1473,464,202,24,2,6844,304,502,852,604,963,1485,1176,541,358,57,2
2022,12,읍면동,경기도 포천시 소흘읍,44612,2557,4640,5817,4284,6618,9229,7048,2731,1438,241,9,22760,1319,2405,3122,2212,3315,4831,3713,1283,509,50,1,21852,1238,2235,2695,2072,3303,4398,3335,1448,929,191,8
2022,12,읍면동,경기도 포천시 신북면,12293,587,862,1321,1217,1489,2414,2637,1087,592,84,3,6793,302,490,774,743,824,1408,1471,536,222,23,0,5500,285,372,547,474,665,1006,1166,551,370,61,3
2022,12,읍면동,경기도 포천시 영북면,8133,566,438,971,944,826,1154,1586,931,633,83,1,4383,293,223,670,577,484,651,818,416,228,22,1,3750,273,215,301,367,342,503,768,515,405,61,0
2022,12,읍면동,경기도 포천시 영중면,4710,132,227,375,265,457,902,1222,663,413,53,1,2531,70,114,218,154,277,526,685,307,159,21,0,2179,62,113,157,111,180,376,537,356,254,32,1
2022,12,읍면동,경기도 포천시 이동면,6033,472,327,744,890,587,780,1137,674,381,40,1,3285,220,169,510,546,344,428,599,315,142,12,0,2748,252,158,234,344,243,352,538,359,239,28,1
2022,12,읍면동,경기도 포천시 일동면,9332,413,661,951,832,1139,1509,1997,1077,642,109,2,4898,209,358,577,504,640,821,1037,508,221,23,0,4434,204,303,374,328,499,688,960,569,421,86,2
2022,12,읍면동,경기도 포천시 창수면,2072,41,60,174,104,159,363,592,328,230,21,0,1164,24,37,124,70,90,225,330,165,91,8,0,908,17,23,50,34,69,138,262,163,139,13,0
2022,12,읍면동,경기도 포천시 포천동,19266,1089,1771,2546,2034,2595,3764,3180,1433,755,93,6,9705,548,936,1377,1112,1250,1934,1627,650,250,17,4,9561,541,835,1169,922,1345,1830,1553,783,505,76,2
2022,12,읍면동,경기도 포천시 화현면,2698,203,138,266,336,264,401,573,283,205,29,0,1436,106,64,149,189,154,225,327,146,73,3,0,1262,97,74,117,147,110,176,246,137,132,26,0
2022,12,읍면동,경기도 풍양출장소 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,12,시군,경기도 하남시 ,325310,32224,30107,36994,52557,59548,46713,40201,18755,7039,1134,38,162437,16462,15256,18502,26245,30778,23560,19416,9342,2647,223,6,162873,15762,14851,18492,26312,28770,23153,20785,9413,4392,911,32
2022,12,읍면동,경기도 하남시 감북동,2719,82,129,304,403,344,544,533,233,129,18,0,1509,46,70,182,245,192,307,296,114,51,6,0,1210,36,59,122,158,152,237,237,119,78,12,0
