시군구,공원면적
경기도 김포시 운양동 1270-12,1513.0
경기도 광주시 오포읍 양벌리 1040-1,1967.0
경기도 광주시 초월읍 서하리 471-3,700.0
경기도 광주시 경안동 254-34,315.0
경기도 광주시 태전동 223,2563.0
경기도 광주시 탄벌동 731-7,543.0
경기도 광주시 초월읍 지월리 889,1461.0
경기도 광주시 초월읍 무갑리 913,3560.0
경기도 광주시 경안동 425,425.0
경기도 광주시 경안동 428,428.0
경기도 광주시 곤지암읍 곤지암리 453-4,932.0
경기도 광주시 태전동 694-1,762.0
경기도 광주시 태전동 694-2,265.0
경기도 광주시 쌍령동 503-1,1500.0
경기도 광주시 태전동 701,119123.0
경기도 광주시 태전동 701-12,1521.0
경기도 광주시 태전동 698-5,1595.0
경기도 광주시 태전동 702-12,10257.0
경기도 김포시 양촌읍 학운리 1364,7467.0
경기도 김포시 대곶면 대벽리 1062,11096.0
경기도 김포시 양촌읍 학운리 2963,9996.0
경기도 김포시 고촌읍 신곡리 1281,10092.0
경기도 김포시 장기동 1549,3001.0
경기도 김포시 운양동 1325-1,615683.0
경기도 김포시 마산동 672-4,622.0
경기도 김포시 운양동 119-7,1088.0
경기도 김포시 마산동 650-9,1546.0
경기도 김포시 풍무동 258-28,1786.0
경기도 김포시 장기동 1641,42824.0
경기도 김포시 양촌읍 양곡리 1267,2508.0
경기도 김포시 장기동 1343,1906.0
경기도 김포시 장기동 1323,1739.0
경기도 김포시 운양동 1326-11,3323.0
경기도 김포시 운양동 1293-1,8194.0
경기도 김포시 운양동 1274-12,2023.0
경기도 김포시 운양동 1315-1,6005.0
경기도 김포시 운양동 1316-1,6977.0
경기도 김포시 풍무동 765,7123.0
경기도 김포시 마산동 621-1,122176.0
경기도 김포시 장기동 2001-1,26663.0
경기도 김포시 운양동 1259-1,17194.0
경기도 김포시 구래동 6874-18,11138.0
경기도 김포시 구래동 6893-4,10019.0
경기도 김포시 구래동 637-11,17346.0
"경기도 김포시 마산동 634-1, 643-4",40717.0
경기도 김포시 사우동 1043,2521.0
경기도 김포시 감정동 54-2,3084.0
경기도 김포시 장기동 859,4301.0
경기도 김포시 고촌읍 신곡리 246-1,15586.0
경기도 김포시 고촌읍 전호리 305-1,12706.0
경기도 김포시 마산동 674-5,1482.0
경기도 김포시 사우동 416-2,1501.0
경기도 김포시 풍무동 225,1500.0
경기도 김포시 풍무동 358-1,2000.0
경기도 김포시 풍무동 16-18,29054.0
경기도 김포시 풍무동 291,34435.0
경기도 김포시 북변동 831,10712.0
경기도 김포시 사우동 864,9898.0
경기도 김포시 걸포동 1553,148600.0
경기도 김포시 걸포동 1569,14104.0
경기도 김포시 북변동 660,4149.0
경기도 김포시 걸포동 291-1,1265.0
경기도 김포시 양촌읍 학운리 3376,10275.0
경기도 김포시 양촌읍 학운리 3352,5407.0
경기도 김포시 양촌읍 학운리 1758,19829.0
경기도 김포시 감정동 675,4751.0
경기도 김포시 북변동 720,2357.0
경기도 김포시 운양동 1283-9,528.0
경기도 김포시 감정동 598-50,1320.0
경기도 김포시 감정동 598-11,1776.0
경기도 김포시 통진읍 마송리 578,3451.0
경기도 파주시 문발동 563,38621.0
경기도 파주시 동패동 1692,83126.0
경기도 파주시 다율동 988번지,30059.0
경기도 파주시 다율동 984번지,41633.0
경기도 파주시 문발동 593,14599.0
경기도 파주시 문발동 599,24264.0
경기도 성남시 중원구 은행동 1409,2428.4
경기도 성남시 중원구 은행동 2467,1671.3
경기도 성남시 중원구 여수동 614,4501.3
경기도 성남시 중원구 중앙동 549,1090.0
경기도 성남시 중원구 은행동 2521,119.0
경기도 성남시 중원구 은행동 2515,173.0
경기도 성남시 중원구 은행동 2523,54.0
경기도 성남시 중원구 은행동 2478,54.0
경기도 성남시 중원구 은행동 2465,110.0
경기도 성남시 중원구 은행동 2482,156.0
경기도 성남시 중원구 은행동 2487,147.0
경기도 성남시 중원구 은행동 2525,1016.0
경기도 성남시 중원구 은행동 2509,1332.0
경기도 성남시 중원구 은행동 2473,949.0
경기도 성남시 중원구 은행동 2519,646.8
경기도 성남시 중원구 은행동 2506,605.7
경기도 성남시 중원구 하대원동 16,2673.1
경기도 성남시 중원구 신흥동 2458,46617.7
경기도 성남시 분당구 율동 311,889863.7
경기도 성남시 분당구 이매동 산57,97877.8
경기도 성남시 분당구 야탑동 195,358629.6
경기도 성남시 분당구 야탑동 195-1,94597.4
경기도 성남시 분당구 야탑동 271,18143.7
경기도 성남시 분당구 서현동 342,270243.9
경기도 성남시 분당구 분당동 88,16319.5
경기도 성남시 분당구 분당동 64-1,103828.1
경기도 성남시 중원구 하대원동 108-4,791668.6
경기도 성남시 중원구 여수동 414-2,38841.0
경기도 성남시 중원구 금광동 2449,403343.4
경기도 성남시 중원구 은행동 199-1,200832.1
경기도 성남시 중원구 금광동 2483,72501.0
경기도 성남시 중원구 상대원동 28,21620.0
경기도 성남시 중원구 성남동 4861,23848.0
경기도 성남시 중원구 성남동 4872,11729.3
경기도 성남시 중원구 여수동 372,50933.7
경기도 성남시 중원구 여수동 산10,82540.9
경기도 성남시 중원구 도촌동 654,62458.1
경기도 성남시 중원구 도촌동 659,24806.9
경기도 성남시 중원구 도촌동 648,11386.5
경기도 성남시 중원구 하대원동 249-1,1937.0
경기도 성남시 중원구 도촌동 653,2592.5
경기도 성남시 중원구 도촌동 652,1540.9
경기도 성남시 중원구 도촌동 655,1567.0
경기도 성남시 중원구 도촌동 658,1550.1
경기도 성남시 중원구 도촌동 664,1505.4
경기도 성남시 중원구 중앙동 548,1525.0
경기도 성남시 중원구 성남동 4868,1731.0
경기도 성남시 중원구 여수동 355,1725.0
경기도 성남시 중원구 여수동 538,1841.0
경기도 성남시 중원구 여수동 579,1512.0
경기도 김포시 장기동 1630,1500.0
경기도 김포시 장기동 1721,1501.0
경기도 김포시 장기동 1593,20701.0
경기도 김포시 장기동 1763,43897.0
경기도 김포시 통진읍 서암리 1115,2487.0
경기도 김포시 양촌읍 양곡리 1244,1519.0
경기도 김포시 양촌읍 양곡리 1289,4609.0
경기도 김포시 양촌읍 양곡리 1328,1519.0
경기도 김포시 걸포동 262-2,20637.0
경기도 김포시 양촌읍 대포리 358-4,1979.0
경기도 김포시 사우동 산 15-2,35237.0
경기도 김포시 고촌읍 향산리 586-43,10028.0
경기도 김포시 양촌읍 학운리 517,10035.0
경기도 김포시 양촌읍 학운리 1608-1,1524.0
경기도 김포시 고촌읍 신곡리 999-1,2621.0
경기도 김포시 고촌읍 태리 111-1,3357.0
경기도 김포시 월곶면 고막리 산50-2,787.0
경기도 김포시 양촌읍 학운리 695,3575.0
경기도 김포시 걸포동 730,10758.0
경기도 김포시 양촌읍 대포리 127-2,1979.0
경기도 동두천시 생연동 810-5,362.0
경기도 동두천시 지행동 214,3948.0
경기도 동두천시 생연동 704,519.0
경기도 동두천시 동두천동 224-8,1501.0
경기도 동두천시 생연동 796-47,1570.0
경기도 동두천시 지행동 406-103,1297.0
경기도 동두천시 상패동 2-29,1261.0
경기도 동두천시 상패동 56-7,2503.0
경기도 동두천시 광암동 182-2,1527.0
경기도 여주시 가남읍 태평리 95-1,1380.0
경기도 여주시 가남읍 태평리 769,1741.0
경기도 여주시 점동면 청안리 651-1,1699.9
경기도 여주시 점봉동 233,987.0
경기도 여주시 현암동 674,653.0
경기도 여주시 현암동 679,933.0
경기도 여주시 연양동 8,240023.0
경기도 여주시 교동 115-1,3774.0
경기도 여주시 교동 115-15,6092.0
경기도 남양주시 화도읍 녹촌리 214-10,10495.0
경기도 안양시 만안구 안양동 1302,993.0
경기도 안양시 만안구 석수동 497-5 일원,6521.0
경기도 안양시 만안구 안양동 863 일원,55045.0
경기도 안양시 만안구 석수동 543 일원,138955.0
경기도 안양시 만안구 석수동 산24-25 일원,33285.0
경기도 안양시 만안구 안양동 1090-2 일원,13891.0
경기도 안양시 동안구 호계동 168-9 일원,10531.0
경기도 안양시 동안구 비산동 564-1 일원,66795.0
경기도 안양시 동안구 달안동 1116 일원,26245.0
경기도 안양시 만안구 박달동 929-9,5644.0
경기도 안양시 동안구 관양동 1741 일원,10052.0
경기도 안양시 동안구 관양동 1675,13874.0
경기도 안양시 동안구 비산동 122-3번지 일원,304.0
경기도 안양시 만안구 박달동 74-13,500.0
경기도 여주시 상동 132,38050.0
경기도 여주시 상동 352,25449.0
경기도 여주시 상동 282-4,2540.0
경기도 여주시 하동 121-4,2220.0
경기도 여주시 창동 145,2687.0
경기도 여주시 홍문동 283,1926.0
경기도 여주시 상동 373-8,2170.0
경기도 여주시 하동 412-1,2330.0
경기도 여주시 하동 422,1730.0
경기도 여주시 오학동 419,1500.0
경기도 여주시 오학동 403,2844.0
경기도 여주시 하동 431-4,1512.0
경기도 여주시 가남읍 태평리 174,7847.0
경기도 남양주시 화도읍 녹촌리 205-1,3055.0
경기도 안양시 동안구 호계동 533-17,1983.0
경기도 안양시 만안구 석수동 423-59,1565.0
경기도 안양시 만안구 석수동 417-9,1512.0
경기도 안양시 만안구 안양7동 1387,3335.0
경기도 안양시 만안구 안양7동 1396,3813.0
경기도 안양시 동안구 관양동 1692,777.0
경기도 안양시 동안구 관양동 1702,1676.0
경기도 안양시 동안구 관양동 1660,14840.0
경기도 안양시 만안구 박달동 94-115일원,2718.0
경기도 안양시 동안구 호계동 1027-18,1581.0
경기도 안양시 만안구 안양동 76-8,1019.0
경기도 안양시 동안구 평촌동 75-16,500.0
경기도 안양시 동안구 평촌동 72-5,1500.0
경기도 안양시 동안구 관양동 1688 일원,40726.0
경기도 안양시 만안구 박달동 산89-1 일원,10049.0
경기도 안양시 만안구 안양동 196-47,885.0
경기도 안양시 만안구 안양8동 572 일원,11314.0
경기도 안양시 만안구 안양동 산73-1 일원,20841.0
경기도 안양시 동안구 관양2동 224-21,1177.0
경기도 안양시 만안구 안양7동 1388,1737.0
경기도 안양시 동안구 호계동 1308,2159.0
경기도 안양시 동안구 호계동 1304,642.0
경기도 안양시 동안구 호계동 1305,821.0
경기도 안양시 동안구 호계동 1303,5522.0
경기도 안양시 만안구 석수동 689번지 일원,323.0
경기도 안양시 동안구 관양동 1802-1,4385.0
경기도 안양시 만안구 석수동 865,216.0
경기도 안양시 만안구 안양3동 908-78,103.0
경기도 안양시 만안구 안양3동 908-64,343.0
경기도 안양시 만안구 박달1동 94-114,1098.0
경기도 안양시 만안구 안양동 873-39,1184.0
경기도 안양시 만안구 안양동 897-24,971.0
경기도 안양시 만안구 안양3동 695-190 일원,699.0
경기도 안양시 만안구 석수1동 382-15,1500.0
경기도 안양시 만안구 박달동 114-4,1710.0
경기도 안양시 동안구 호계2동 918-28,1625.0
경기도 안양시 동안구 비산1동 455-3,1500.0
경기도 안양시 동안구 비산1동 425-8,1500.0
경기도 안양시 동안구 호계3동 813-8,1500.0
경기도 안양시 동안구 호계3동 805-14일원,1500.0
경기도 안양시 동안구 호계3동 800-8일원,1505.0
경기도 안양시 만안구 안양동 산82-2 일원,91728.0
경기도 안양시 동안구 비산1동 1164,1899.0
경기도 안양시 만안구 석수3동 787-5 일원,5160.0
경기도 안양시 만안구 석수2동 485-20,520.0
경기도 안양시 만안구 안양동 782-19 일원,19376.0
경기도 안양시 만안구 박달동 37 일원,1370.0
경기도 남양주시 화도읍 녹촌리 23-3,1500.0
경기도 안양시 동안구 부림동 1587-1,3971.0
경기도 안양시 동안구 부림동 1588-4,3351.0
경기도 안양시 동안구 달안동 1109-2,5865.0
경기도 안양시 동안구 범계동 1053-5,5070.0
경기도 안양시 동안구 범계동 1052-2,4408.0
경기도 안양시 동안구 범계동 1054-4,8814.0
경기도 안양시 동안구 평안동 899-6,5192.0
경기도 안양시 동안구 평안동 896-3,4816.0
경기도 안양시 동안구 평안동 898-5,2391.0
경기도 안양시 동안구 평안동 897-6,4452.0
경기도 안양시 동안구 신촌동 1055-2,4449.0
경기도 안양시 동안구 신촌동 1056-1,3744.0
경기도 안양시 동안구 신촌동 1061,2757.0
경기도 안양시 동안구 평촌동 905,2004.0
경기도 안양시 동안구 귀인동 927,3680.0
경기도 안양시 동안구 귀인동 932-3,4505.0
경기도 안양시 동안구 평촌동 933-2,7537.0
경기도 안양시 동안구 갈산동 1080,2871.0
경기도 안양시 동안구 갈산동 1113-1,3223.0
경기도 안양시 동안구 호계동 1093,2492.0
경기도 안양시 동안구 갈산동 1118-2,1653.0
경기도 안양시 동안구 달안동 1100 일원,52843.0
경기도 안양시 동안구 부림동 1589-2,39499.0
경기도 안양시 동안구 부흥동 1104-2,10019.0
경기도 안양시 동안구 호계동 1053,9635.0
경기도 안양시 동안구 평촌동 895,119843.0
경기도 안양시 만안구 안양8동 1280-3,1501.0
경기도 남양주시 화도읍 묵현리 625-4,335.0
경기도 안양시 동안구 관양동 1393-4,1700.0
경기도 안양시 동안구 관양동 1396-2,1700.0
경기도 안양시 동안구 관양1동 1413-2,1694.0
경기도 안양시 동안구 관양동 1419-7,1700.0
경기도 안양시 동안구 관양1동 1430-5,1697.0
경기도 안양시 동안구 관양동 1436-13,1674.0
경기도 안양시 동안구 관양1동 1401,1035.0
경기도 안양시 동안구 관양동 1447-10,1683.0
경기도 안양시 동안구 관양2동 1460-7,1684.0
경기도 안양시 동안구 관양동 1471,1700.0
경기도 안양시 동안구 관양2동 1478,858.0
경기도 안양시 동안구 비산3동 1057,1699.0
경기도 안양시 동안구 관양동 1439-6,1699.0
경기도 안양시 동안구 관양2동 1486-6,1693.0
경기도 안양시 동안구 관양2동 1501-9,1689.0
경기도 안양시 동안구 관양동 1509-1,1500.0
경기도 안양시 만안구 안양동 528,1794.0
경기도 안양시 동안구 호계1동 1025,588.0
경기도 안양시 만안구 석수동 751,2023.0
경기도 안양시 만안구 석수동 765,1500.0
경기도 안양시 만안구 석수동 790,3260.0
경기도 안양시 만안구 안양8동 1280,10818.0
경기도 안양시 동안구 부흥동 1102-6,4002.0
경기도 안양시 동안구 부흥동 1103-3,3228.0
경기도 안양시 동안구 달안동 1101-3,4997.0
경기도 안양시 동안구 부림동 1586-3,3553.0
경기도 안양시 만안구 안양동 711-94,1698.0
경기도 안양시 만안구 안양동 627-311,1615.0
경기도 안양시 만안구 석수동 295-1,5837.0
경기도 안양시 만안구 안양2동 824-11,943.0
경기도 안양시 만안구 안양6동 521-1,1656.0
경기도 안양시 만안구 안양동 396-1,1584.0
경기도 안양시 만안구 안양동 산123-1 일원,11807.0
경기도 안양시 만안구 석수동 산11-2 일원,211364.0
경기도 안양시 만안구 석수동 산162-2 일원,42261.0
경기도 안양시 동안구 호계2동 165-8 일원,340394.0
경기도 안양시 동안구 호계동 1112 일원,192491.0
경기도 안양시 동안구 비산동 산167 일원,1025.0
경기도 안양시 만안구 안양2동 22-20 일원,1653.0
경기도 안양시 동안구 비산3동 249-6 일원,30148.0
경기도 안양시 동안구 비산동 1016,2403.0
경기도 안양시 동안구 비산3동 1041-2,1687.0
경기도 안양시 동안구 비산동 1051,1701.0
경기도 안양시 동안구 관양1동 1377,1208.0
경기도 성남시 수정구 양지동 972,348806.5
경기도 성남시 수정구 단대동 193,210700.0
경기도 성남시 수정구 태평동 산50-5,394759.3
경기도 화성시 향남읍 하길리 1468,22576.0
경기도 성남시 수정구 신흥동 2345,122083.0
경기도 성남시 수정구 수진동 산41-3,50600.0
경기도 성남시 수정구 창곡동 산33,625700.4
경기도 성남시 수정구 복정동 635,1726.2
경기도 성남시 수정구 복정동 638,4510.7
경기도 성남시 수정구 복정동 648,1505.6
경기도 성남시 수정구 복정동670,2202.4
경기도 성남시 수정구 복정동 697,5274.5
경기도 성남시 수정구 단대동 100-1,1746.0
경기도 성남시 수정구 창곡동 산70-2,1841.0
경기도 성남시 수정구 창곡동 541,1525.0
경기도 성남시 수정구 단대동 101-2,2025.0
경기도 성남시 수정구 창곡동 521-3,60647.3
경기도 성남시 수정구 상적동 335-8,1738.0
경기도 성남시 수정구 산성동 570-4,80.5
경기도 성남시 수정구 산성동 580,102.5
"경기도 성남시 수정구 심곡동 338-3, 338-8, 338-11",356.0
경기도 성남시 수정구 단대동 168-6,369.6
경기도 성남시 수정구 단대동 171-2,198.0
경기도 성남시 수정구 신흥동 6950,5181.0
경기도 성남시 수정구 수진동 4763,800.0
"경기도 성남시 수정구 오야동 245-20, 245-21, 245-27, 245-45",636.0
경기도 화성시 향남읍 상신리 1274,1503.0
경기도 화성시 향남읍 상신리 1264,1551.0
경기도 화성시 향남읍 상신리 1289-5,1548.0
경기도 화성시 향남읍 상신리 1301-11,1726.0
경기도 화성시 향남읍 상신리 1329-2,2000.0
경기도 화성시 향남읍 상신리 1330-1,1919.0
경기도 화성시 향남읍 상신리 1319,1502.0
경기도 화성시 향남읍 상신리 1229-6,367.0
경기도 화성시 향남읍 상신리 1254,41862.0
경기도 화성시 향남읍 상신리 1249-2,631.0
경기도 화성시 향남읍 하길리 1531,474.0
경기도 화성시 향남읍 하길리 1544,395.0
경기도 화성시 향남읍 하길리 1539-2,373.0
경기도 화성시 향남읍 하길리 1537-8,373.0
경기도 화성시 향남읍 하길리 1551,405.0
경기도 화성시 향남읍 하길리 1547-23,391.0
경기도 화성시 향남읍 하길리 1444-2,3125.0
경기도 화성시 향남읍 하길리 1455-7,90.0
경기도 화성시 향남읍 상신리 942-6,180.0
경기도 화성시 향남읍 상신리 654-1,192.0
경기도 화성시 양감면 요당리 102,7373.0
경기도 화성시 양감면 신왕리 678-5,150.0
경기도 화성시 양감면 사창리 1039-48,600.0
경기도 화성시 팔탄면 구장리 783-1,546.0
경기도 화성시 팔탄면 구장리 1029-13,5886.0
경기도 화성시 장안면 금의리 760-3,10847.0
경기도 화성시 장안면 수촌리 1466,9966.0
경기도 화성시 목동 산21-1,3489.0
경기도 고양시 덕양구 성사동 267,571838.0
경기도 고양시 덕양구 주교동 313-16번지,106378.0
경기도 고양시 덕양구 토당동 3-39번지,173813.0
경기도 고양시 덕양구 행주외동 61,689730.0
경기도 고양시 덕양구 고양동 30번지,33344.0
경기도 고양시 덕양구 성사동 산32-7,113975.0
경기도 고양시 덕양구 성사동 705번지,1498.0
경기도 고양시 덕양구 주교동 610,1499.0
경기도 고양시 덕양구 주교동 619-3번지,1492.0
경기도 고양시 덕양구 토당동 838번지,1500.0
경기도 고양시 덕양구 토당동 847번지,1500.0
경기도 고양시 덕양구 토당동 862-3,1500.0
경기도 고양시 덕양구 토당동 874-2,1500.0
경기도 고양시 덕양구 토당동 885-6,1500.0
경기도 고양시 덕양구 토당동 896,1500.0
경기도 고양시 덕양구 고양동 328,1734.0
경기도 용인시 기흥구 서천동 802,23110.0
경기도 고양시 덕양구 성사동 728번지,1500.0
경기도 고양시 덕양구 성사동 729번지,1500.0
경기도 고양시 덕양구 성사동 735번지,1499.2
경기도 고양시 덕양구 화정동 853번지,3995.5
경기도 고양시 덕양구 화정동 857번지,5002.9
경기도 고양시 덕양구 화정동 869번지,6374.6
경기도 고양시 덕양구 화정동 890번지,2417.5
경기도 고양시 덕양구 화정동 921번지,4274.2
경기도 고양시 덕양구 화정동 937번지,5991.5
경기도 고양시 덕양구 화정동 949번지,3960.7
경기도 성남시 수정구 시흥동 산22,173656.0
경기도 부천시 중동 1192,1505.7
경기도 부천시 작동 404,1508.0
경기도 부천시 춘의동 산33,177526.4
경기도 부천시 중동 1108,3460.2
경기도 부천시 상동 431,3246.6
경기도 부천시 심곡본동 산52,79299.0
경기도 부천시 송내동 463-107,558.0
경기도 부천시 중동 1185,6528.9
경기도 부천시 상동 520-13,2212.1
경기도 부천시 상동 570-6,2843.0
경기도 부천시 괴안동 124-2,2645.1
경기도 부천시 중동 1217,6181.4
경기도 부천시 상동 391-4,5176.5
경기도 부천시 옥길동 749,104914.1
경기도 부천시 범박동 232-8,3618.2
경기도 부천시 상동 426,1883.9
경기도 부천시 상동 550-6,2489.7
경기도 부천시 상동323-12,3293.0
경기도 부천시 범박동 225-3,1502.8
경기도 부천시 심곡본동 530-379,5022.3
경기도 부천시 심곡동 159,3166.6
경기도 부천시 여월동 44-79,1044.0
경기도 부천시 여월동 243-9,504.0
경기도 부천시 도당동 271-5,3103.8
경기도 부천시 괴안동 203-2,2892.5
경기도 부천시 송내동 397-4,4307.0
경기도 부천시 심곡본동 산69-1일원,7728.0
경기도 부천시 원종동 358,3193.3
경기도 부천시 상동 620-3,13099.8
경기도 부천시 소사본동 179-1,2800.2
경기도 부천시 심곡본동 652-2,2128.2
경기도 부천시 원종동 산59,129525.0
경기도 부천시 역곡동 22,2974.6
경기도 부천시 중동 1038-1,5704.0
경기도 부천시 소사본동 138-4,3306.2
경기도 부천시 원미동 57,4106.4
경기도 부천시 심곡동 302,2280.4
경기도 부천시 작동 10-3,1675.7
경기도 부천시 중동 737,3468.7
경기도 부천시 옥길동 762,1208.0
경기도 부천시 상동 595-2,2639.5
경기도 부천시 작동 367,1575.7
경기도 부천시 작동 344,3660.9
경기도 부천시 작동 371-4,1531.3
경기도 부천시 작동 382,2455.7
경기도 부천시 여월동 309,4168.1
경기도 부천시 심곡본동 818,1520.1
경기도 부천시 작동 36,1509.2
경기도 부천시 중동 778-3,1787.8
경기도 부천시 중동 1177,123019.2
경기도 부천시 중동 1052-1,3601.7
경기도 부천시 범박동 234-2,12242.7
경기도 부천시 상동526-2,10767.2
경기도 부천시 심곡동 428-2,1603.6
"경기도 부천시 오정동 793, 794",13291.0
경기도 부천시 중동 1184-4,17273.8
경기도 부천시 상동 462,18801.0
경기도 부천시 송내동 335,3303.4
경기도 부천시 송내동 449-28,44122.0
경기도 부천시 고강동 190-11,22130.0
경기도 부천시 중동 1220,1158.8
경기도 부천시 역곡동 24-67,2573.0
경기도 부천시 중동 1169,17591.8
경기도 부천시 계수동 74,7024.0
경기도 부천시 중동 1049,10398.8
경기도 부천시 약대동 216-2,1500.0
경기도 부천시 송내동 377-8,3462.1
경기도 부천시 송내동 599-2,2163.1
경기도 부천시 괴안동 251-7,1848.9
경기도 부천시 원종동 472,1514.0
경기도 부천시 약대동 216-7,2543.5
경기도 부천시 여월동 318,84431.3
경기도 부천시 여월동 321,10927.9
경기도 부천시 역곡동 304,39063.2
경기도 부천시 중동 1099,7958.1
경기도 부천시 오정동 1-3,119392.0
경기도 부천시 중동 1075,2023.8
경기도 부천시 옥길동 735,19764.9
경기도 부천시 괴안동 263,27695.3
경기도 부천시 약대동 203,3400.0
경기도 부천시 원미동 15,234259.3
경기도 부천시 원미동 127-5,2638.6
경기도 부천시 중동 899,3013.9
경기도 부천시 약대동 195,4230.0
경기도 부천시 상동 295,3248.4
경기도 부천시 상동 549,180130.3
경기도 부천시 삼정동 284,3216.0
경기도 부천시 중동 1198,3369.9
경기도 부천시 오정동 591,1423.9
경기도 부천시 중동 1072,4370.0
경기도 부천시 상동 466,16565.8
경기도 부천시 송내동 688-1,1571.9
경기도 부천시 상동 416,23547.7
경기도 부천시 중동 1051-2,1520.2
경기도 부천시 작동 48-3,1650.5
경기도 부천시 심곡본동 산2-29,137719.2
경기도 부천시 송내동 675,1986.9
경기도 부천시 심곡본동 530-146,2316.0
경기도 부천시 소사본동 407-5,2283.6
경기도 부천시 송내동 317-1,1189.7
경기도 부천시 상동 233,3300.4
경기도 부천시 소사본동 334-3,39071.0
경기도 부천시 소사본동 157,13341.8
경기도 부천시 소사본동 135-14,1979.4
경기도 부천시 소사동 32,2311.7
경기도 부천시 소사본동 401-2,2002.4
경기도 부천시 소사본동 232-31,2325.1
경기도 부천시 심곡동 103,1590.6
경기도 부천시 중동 1212,25783.1
경기도 부천시 심곡동 344-9,3260.9
경기도 부천시 역곡동 53-11,2640.6
경기도 부천시 여월동 339,2572.7
경기도 부천시 옥길동 712-3,4921.8
경기도 부천시 송내동 407,5965.0
경기도 부천시 송내동 409-4,5309.5
경기도 부천시 옥길동 773,52761.5
경기도 부천시 소사본동 산74-4,54396.7
경기도 부천시 원종동 269,3156.4
경기도 부천시 괴안동 14-2,18899.0
경기도 부천시 중동 1175-1,4364.7
경기도 부천시 옥길동 707-1,885.0
경기도 부천시 중동 1179-1,6710.2
경기도 부천시 옥길동 775-1,4374.8
경기도 부천시 범박동 210,730.5
경기도 부천시 작동 390,1888.7
경기도 부천시 상동 398-1,4555.1
경기도 부천시 상동 571-5,2578.7
경기도 부천시 옥길동 752-1,93233.7
경기도 부천시 중동 1100-1,12659.0
경기도 부천시 소사본동 408-4,1641.9
경기도 부천시 중동 1172-2,4622.9
경기도 부천시 중동 1088,3766.7
경기도 화성시 향남읍 구문천리 604-167,369.0
경기도 화성시 향남읍 평리 123-3,652.0
경기도 화성시 향남읍 하길리 1446,12040.0
경기도 화성시 향남읍 하길리 1507-1,74534.0
경기도 화성시 향남읍 하길리 1512,274519.0
경기도 화성시 향남읍 상신리 1257,16049.0
경기도 화성시 향남읍 상신리 1308,34893.0
경기도 화성시 향남읍 상신리 1329-1,19084.0
경기도 화성시 향남읍 하길리 1508,19711.0
경기도 화성시 향남읍 하길리 1508,43298.0
경기도 화성시 향남읍 하길리 1441-3,1502.0
경기도 화성시 향남읍 하길리 1452,1593.0
경기도 화성시 향남읍 하길리 1476,1923.0
경기도 화성시 목동 393-5,2468.0
경기도 부천시 중동 1097-2,6837.5
경기도 부천시 중동 1293-3,1700.4
경기도 부천시 오정동 749,1720.7
경기도 부천시 약대동 217-6,2784.2
경기도 부천시 내동 309,4864.5
"경기도 부천시 내동294, 295",5105.3
경기도 부천시 중동 729,3124.0
경기도 부천시 오정동 764,11885.9
경기도 부천시 상동 558-1,2770.0
경기도 부천시 송내동 371-1,1559.8
경기도 부천시 소사본동 403-1,1500.0
경기도 부천시 상동 500-7,2500.1
경기도 부천시 중동 1115,3788.6
경기도 부천시 오정동 114-7,6100.0
경기도 부천시 중동 1040-1,6921.1
경기도 부천시 중동 1291,1463.0
경기도 부천시 도당동 산25-5,344614.9
경기도 부천시 역곡동 115,2649.6
경기도 부천시 심곡본동 808,1502.7
경기도 부천시 오정동 722,1529.0
경기도 부천시 도당동 59,3203.8
경기도 부천시 송내동 702-2,1859.3
경기도 부천시 여월동 314,2644.3
경기도 부천시 고강동 225-7,500.0
경기도 부천시 소사본동 411-8,2596.1
경기도 부천시 상동 525-5,2395.6
경기도 부천시 심곡동 324,3285.2
경기도 부천시 도당동 214-6,499.0
경기도 부천시 송내동 594-5,830.0
경기도 부천시 송내동 569-1,1257.1
경기도 부천시 송내동 670,499.0
경기도 부천시 고강동 302-1,628.4
경기도 부천시 내동 54-3,847.5
경기도 부천시 내동 359,604.7
경기도 부천시 내동 80,628.2
경기도 부천시 중동 788,11738.0
경기도 부천시 여월동 297,6993.3
경기도 부천시 중동 1030-2,15143.6
경기도 부천시 고강동 산90,79965.0
경기도 부천시 고강동 250-17,900.0
경기도 부천시 삼정동48-227,1897.0
경기도 부천시 고강동 389,3101.8
경기도 부천시 괴안동 262,10143.2
경기도 부천시 상동 396,14490.8
경기도 부천시 중동 1029-2,5165.8
경기도 부천시 중동 1051-3,15365.4
경기도 부천시 작동 417,1504.1
"경기도 부천시 약대동 215,215-1",1700.0
경기도 부천시 중동 824,2518.4
경기도 부천시 소사본동 401-4,4897.6
경기도 광명시 소하동 1378-1,20250.0
경기도 광명시 소하동 산146,37773.0
경기도 광명시 소하동 산 137-1,47720.0
경기도 광명시 소하동 1068-3,7352.0
경기도 광명시 일직동 산20-2외,50011.0
경기도 광명시 일직동 395-4,71864.0
경기도 광명시 광명동 산75,1328737.0
경기도 광명시 하안동 산 142-2,650262.0
경기도 광명시 소하동 산 102-1,4640.0
경기도 광명시 가학동 7,610484.0
경기도 광명시 일직동 528-1,14098.0
경기도 광명시 일직동 345,13679.0
경기도 광명시 광명동 317-33,0.0
경기도 광명시 철산동 638-1,0.0
경기도 부천시 약대동 208,800.0
경기도 부천시 중동 1116-5,2000.3
경기도 부천시 소사본동 425,1070.0
